danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,song_uri,name,mode_major,mode_minor
0.464,0.797,0,-5.244,0.0333,0.006,0.000304,0.392,0.547,129.964,4,2DFRFqWNahKtFD112H2iEZ,Do You Realize??,1,0
0.747,0.696,1,-7.463,0.432,0.141,0.0,0.125,0.294,143.933,4,1Kym30HhxluYlqAxyu1QqQ,Trophies,1,0
0.581,0.793,1,-5.949,0.0914,0.0084,0.0,0.183,0.352,130.902,4,3GTXok0dIm0mMqBiVklBYS,On Our Way,1,0
0.56,0.936,3,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96,4,0GO8y8jQk1PkHzS31d699N,Tongue Tied,1,0
0.663,0.694,10,-8.627,0.172,0.0249,0.0,0.0698,0.524,167.964,4,7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,0,1
0.711,0.761,6,-7.267,0.233,0.598,0.127,0.134,0.526,160.738,4,0Js9hB2I66nJliPIJxzn2R,Higher Ground,1,0
0.835,0.741,8,-1.609,0.0339,0.0172,0.0577,0.0826,0.612,111.963,4,2N5zMZX7YeL1tico8oQxa9,Crazy,1,0
0.756,0.73,11,-5.292,0.032,0.0224,1.24e-05,0.139,0.917,115.977,4,4o3HitPDkPvFKVpSCXtHzi,Catch My Disease,1,0
0.298,0.252,7,-11.274,0.0394,0.882,0.0677,0.141,0.201,77.791,4,4HujwzHGxXQ9BkrqW3lIfJ,Retrograde,0,1
0.472,0.844,10,-6.578,0.054,0.00173,0.0,0.24,0.34,140.034,4,3e0yTP5trHBBVvV32jwXqF,Anna Sun,1,0
0.709,0.589,8,-7.776,0.0433,0.0507,0.0,0.0585,0.58,133.922,3,29gsi1zZrZxdStACmTQB0Z,Studio,0,1
0.416,0.459,9,-6.814,0.0317,0.0801,0.00653,0.0551,0.286,164.929,3,1WQFOwtI6EfsvRz7wcDbQm,Gold,0,1
0.601,0.636,7,-7.283,0.0283,0.0657,0.0218,0.447,0.0812,109.987,4,0joO6IeobvKP3cDz8xZfWe,Smoke And Mirrors,1,0
0.553,0.657,1,-8.219,0.0405,0.335,0.000648,0.228,0.555,107.889,4,15DrrIod12Tc2IoMaHiwlQ,I Bet My Life,1,0
0.597,0.856,10,-7.089,0.0431,0.209,0.0159,0.278,0.771,131.95,4,1Kp6WFxRzc0sRBmGSgIYat,Gang Related,0,1
0.586,0.814,0,-4.344,0.0316,0.0811,0.0,0.311,0.871,130.498,4,41Ete3rIvRvpnGjMpILr1r,Do You Love Me,1,0
0.646,0.557,6,-7.173,0.127,0.362,0.000264,0.0909,0.403,151.98,4,6RGvWCHTS6BC46TsMyN0WM,Headlines,0,1
0.631,0.774,11,-2.459,0.3,0.468,0.0,0.281,0.44,79.745,4,42zd6DYQ4o4SECmTITrM1U,Dreams and Nightmares,1,0
0.542,0.792,2,-3.525,0.307,0.0162,0.0,0.239,0.371,142.247,4,7y0T0GrkJOUZm1iXwCxJqQ,In God We Trust,1,0
0.624,0.752,4,-5.43,0.121,0.244,0.0,0.131,0.858,134.021,4,6MVdz8I7oYm86MRzZiOZa8,Young & Gettin' It (feat. Kirko Bangz),1,0
0.452,0.68,1,-5.99,0.349,0.164,0.0,0.0796,0.316,75.684,1,3MhauDni0SoCRSfv3eSrts,Traumatized,0,1
0.503,0.795,10,-4.505,0.335,0.178,0.0,0.042,0.265,149.981,4,32UIpKdyGzgTPTO8e5ge5c,Amen (feat. Drake),1,0
0.47,0.698,7,-5.646,0.159,0.018,0.0,0.343,0.426,164.393,4,2MaDN1zq0vftSQ21bGBSHq,Rich & Famous (feat. Louie V),0,1
0.67,0.895,2,-1.438,0.349,0.327,0.0,0.269,0.622,111.389,5,1tv6IvWoOilhj0XbBoVVMo,Burn (feat. Big Sean),1,0
0.657,0.836,11,-6.075,0.196,0.0493,0.00366,0.367,0.049,107.352,4,3YjQfsV7vIDj0eovuUlbK7,Villuminati,0,1
0.667,0.61,1,-7.054,0.217,0.322,0.000203,0.426,0.465,99.991,4,7FOJvA3PxiIU0DN3JjQ7jT,Power Trip,1,0
0.766,0.739,1,-10.364,0.0805,0.0192,0.0794,0.229,0.185,118.005,4,282L6SR4Y8Rs0VUgtEy1Zw,She Knows,1,0
0.838,0.505,1,-9.354,0.383,0.548,0.00127,0.211,0.407,110.029,4,5kpnUpMNV9dPNCKY7JtW3Q,Forbidden Fruit,1,0
0.625,0.642,0,-7.291,0.168,0.279,1.22e-06,0.103,0.333,84.544,4,5A0NEY8GOCB3ErRSRPpY72,Chaining Day,1,0
0.607,0.784,7,-6.293,0.268,0.433,0.0,0.689,0.482,81.004,4,6JG0qhINKVwiHxqN85j7RG,Crooked Smile,1,0
0.458,0.74,9,-5.65,0.245,0.0256,0.0,0.296,0.37,79.255,4,26RcjBcThMrZ8KvsqApOvN,Let Nas Down,0,1
0.556,0.908,5,-4.759,0.245,0.301,0.0,0.129,0.715,158.151,4,2wQVmS0j4xcSbEK8CLEgwz,Born Sinner,0,1
0.709,0.687,10,-7.394,0.174,0.0334,1.7e-06,0.103,0.327,138.046,4,7ncDwhSTgCZuL3OZNkvZ97,Niggaz Know,0,1
0.615,0.903,1,-4.339,0.297,0.152,0.0,0.127,0.733,154.192,4,7hvHtzmKMkh4N6Kl7WHTVJ,What U Doin?,1,0
0.583,0.8,11,-8.505,0.0349,0.444,0.843,0.201,0.253,144.024,4,3Hbd6gPZ0QErPWXVkC6GRt,Intro,0,1
0.702,0.607,2,-6.509,0.0405,0.364,0.0263,0.123,0.436,116.961,4,1o22EcqsCANhwYdaNOSdwS,Tessellate,1,0
0.616,0.656,5,-7.298,0.0344,0.096,0.000879,0.205,0.286,150.071,4,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,1,0
0.682,0.581,7,-10.339,0.0295,0.714,0.324,0.0802,0.539,108.981,4,3xqxETvPg43KWP0HOGiOmu,Something Good,1,0
0.575,0.603,2,-8.2,0.0376,0.101,0.0381,0.0858,0.12,107.947,4,2Dv7PTwSoB17f3VFDIKw8m,Dissolve Me,1,0
0.576,0.653,2,-9.132,0.03,0.779,0.361,0.113,0.209,147.867,4,3aA5fk4c6a7e5HM4rJqkSF,Matilda,1,0
0.611,0.413,5,-11.408,0.0352,0.876,0.0226,0.0799,0.0698,130.972,4,0pCTr2E9CtulIwNprituKi,Ms,1,0
0.582,0.604,9,-6.962,0.0493,0.134,0.000957,0.102,0.341,143.952,4,7DdXf9x75iEVCHWfoRwRuR,Fitzpleasure,1,0
0.685,0.535,6,-8.908,0.0363,0.831,0.404,0.0896,0.218,130.023,4,306zYyz3PFvBgLFGOCy9Xb,Bloodflood,0,1
0.356,0.48,5,-10.633,0.0347,0.778,0.00327,0.0784,0.283,171.79,4,4tmwiN9YU7xMjh2hoqcVuI,Taro,1,0
0.363,0.114,9,-13.082,0.0359,0.965,0.00737,0.113,0.0494,115.031,4,3Kuz6KSGfiNIV9Rphs5hgL,Hand-Made,1,0
0.448,0.784,9,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,4,58rFzMvW9kxNwMtGTgBQoP,Radioactive,1,0
0.527,0.82,6,-5.855,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,4,5PCdkbHYacEdWbZRRPopmM,Tiptoe,1,0
0.656,0.884,2,-4.748,0.0372,0.0162,0.0,0.145,0.86,105.009,4,7pUYFGnZwLa7I3UmDypJGy,It's Time,1,0
0.505,0.71,3,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,4,1Ntj0hZfncXCQ5hij7igIE,Demons,1,0
0.635,0.926,0,-5.589,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,4,6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,1,0
0.516,0.768,9,-4.964,0.0362,0.00852,8.49e-06,0.136,0.204,115.005,4,3wBIDJLDvo0h0u1mKU9Bm6,Amsterdam,1,0
0.613,0.833,4,-4.694,0.0365,0.000328,0.00069,0.0765,0.537,125.025,4,4R4sJ1jv8nxwjSl6F06yKG,Hear Me,1,0
0.445,0.599,0,-6.824,0.0298,0.0508,4.26e-05,0.178,0.417,139.775,4,2ICyhgONt8SyBo9R8vIelt,Every Night,1,0
0.299,0.754,5,-4.078,0.0732,0.0195,1.3e-06,0.103,0.295,169.373,4,2auTfKFcoQd7z2uFCeuaww,Bleeding Out,0,1
0.685,0.831,7,-4.568,0.042,0.0038,6.2e-05,0.124,0.57,99.983,4,5QkekEa4chV2jzA6007bD6,Underdog,1,0
0.267,0.79,0,-7.226,0.0472,0.12,4.59e-05,0.635,0.0623,108.033,4,16hsoq7933Mb069YTs2XYX,Nothing Left To Say / Rocks,1,0
0.596,0.814,7,-6.226,0.0392,0.113,0.0195,0.112,0.519,108.51,4,5WZn6AJc3D8xM58UqPlco9,My Fault,1,0
0.455,0.858,0,-4.221,0.044,0.00262,0.0,0.201,0.479,141.957,4,6pLhhL7EzoVWoyvyTBjqP6,Round And Round,0,1
0.395,0.637,1,-5.757,0.0304,0.00986,0.00235,0.33,0.284,169.99,4,6fFnFIlj8LEHy7991Znnud,The River,1,0
0.567,0.543,0,-7.736,0.0313,0.00309,0.0758,0.163,0.0899,113.034,4,0Hl7Z3TIEgY0JSbQNDM4ZA,America,1,0
0.561,0.69,0,-4.813,0.0258,0.000816,5.01e-06,0.118,0.567,94.992,4,2TaTzAv5PQxDbfjvS7KWXB,Selene,1,0
0.559,0.716,11,-3.964,0.39,0.737,0.0,0.252,0.504,176.618,4,4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,0,1
0.55,0.758,0,-6.472,0.347,0.433,0.0,0.162,0.53,89.368,4,73tgFzBug5Ifk1Retdtwk7,Fireworks,1,0
0.758,0.654,0,-7.097,0.116,0.00879,0.0258,0.0797,0.949,151.008,4,5bDEA48Dxyxoc3K4Dt7yRE,Karaoke,1,0
0.547,0.741,0,-8.127,0.163,0.822,0.0,0.117,0.637,82.589,4,0llA0pYA6GpGk7fTjew0wO,The Resistance,1,0
0.35,0.845,7,-5.614,0.2,0.0107,0.0,0.123,0.45,99.643,5,6BdgtqiV3oXNqBikezwdvC,Over,1,0
0.667,0.734,6,-6.064,0.119,0.0386,0.0,0.108,0.704,128.318,4,7v0hKO3RYhEXt2EPXf4AOS,Show Me A Good Time,0,1
0.606,0.811,7,-4.667,0.278,0.00782,1.49e-05,0.349,0.276,156.347,4,75L0qdzRnhwV62UXoNq3pE,Up All Night,1,0
0.53,0.884,0,-5.581,0.457,0.332,1.98e-06,0.355,0.28,87.194,4,3fpTMuD1u3gJlVI4FadVHs,Fancy,0,1
0.59,0.434,9,-9.298,0.069,0.411,0.0,0.0979,0.399,119.905,4,3d8PDk3B4am5c6TsUCznUW,Shut It Down,0,1
0.546,0.87,4,-5.107,0.114,0.103,0.0,0.111,0.071,156.145,4,5LZ0ZCRXrklIpnzn4Tcyde,Unforgettable,0,1
0.472,0.908,8,-5.991,0.45,0.0936,0.0,0.15,0.198,172.924,4,0PWQqF5PvqRq0OPLSH0FKI,Light Up,1,0
0.426,0.862,2,-5.979,0.597,0.0813,0.0,0.34,0.332,100.3,5,1U4mweNwisxNj23ffuC9gO,Miss Me,1,0
0.473,0.603,9,-6.875,0.0319,0.0549,6.25e-06,0.115,0.234,94.984,4,2G7QCDuRM7rTj0pX21e0xk,Cece's Interlude,0,1
0.627,0.614,6,-6.006,0.17,0.0211,0.0,0.0286,0.758,96.038,4,4BycRneKmOs6MhYG9THsuX,Find Your Love,0,1
0.495,0.772,8,-4.851,0.425,0.282,0.0,0.119,0.748,71.295,4,3cBUv0RIoEyAm2b7qimEY6,Thank Me Now,1,0
0.489,0.57,1,-10.291,0.306,0.759,2.1e-06,0.179,0.584,185.516,4,749SJvmRHD43wFUnBtUJ36,Over My Dead Body,1,0
0.566,0.465,2,-11.714,0.235,0.0555,0.0,0.567,0.177,143.015,4,6k7b4mcxLP5HPo6hNoXoM6,Shot For Me,1,0
0.418,0.546,0,-9.057,0.238,0.227,0.0,0.229,0.294,160.152,4,0TiC3GtlMCskf2hIUIBcDV,Crew Love,0,1
0.629,0.515,0,-10.358,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,4,4wTMBYRE6xVTIUQ6fEudsJ,Take Care,0,1
0.492,0.26,9,-17.341,0.0921,0.646,0.00178,0.0705,0.312,111.519,5,2z3htsNRuhDN923ITatc56,Marvins Room,0,1
0.487,0.712,8,-7.323,0.27,5.2e-05,0.0,0.198,0.397,156.209,4,5bUwUQKGNnTE20kb3MTqHD,Under Ground Kings,1,0
0.386,0.488,1,-7.303,0.422,0.00171,0.0,0.64,0.217,193.397,4,4WmcBHCMydSBMNr34yRI6W,We'll Be Fine,0,1
0.684,0.486,1,-10.155,0.132,0.00268,0.000148,0.157,0.355,131.913,4,0pN1Ld0Fr9DTUaCGbKRvlF,Make Me Proud,1,0
0.417,0.887,5,-5.551,0.367,0.0786,0.0,0.834,0.303,167.579,4,3XzR2MH55r1E4MsbUnbSYH,Lord Knows,0,1
0.441,0.403,2,-11.18,0.147,0.255,1.27e-05,0.13,0.158,139.92,4,03TsSYvCy8hxdThRdiCP74,Cameras / Good Ones Go Interlude - Medley,0,1
0.397,0.172,6,-15.698,0.0445,0.841,6.78e-05,0.108,0.123,101.275,4,06UZYUYbMqpaawLgoKwSw9,Doing It Wrong,0,1
0.567,0.309,8,-14.254,0.385,0.166,0.0,0.12,0.509,65.041,4,29rK5iNto6z2Qd78YgWb8B,The Real Her,1,0
0.495,0.351,3,-14.669,0.34,0.485,0.0,0.0967,0.271,134.369,4,0bsDJFV8d8kiPxD8xsxdzp,Look What You've Done,0,1
0.444,0.627,7,-8.744,0.252,0.123,0.0,0.0795,0.359,98.21,3,0rSVWYKiBkirydeEyFevAn,HYFR (Hell Ya Fucking Right),0,1
0.446,0.239,1,-15.327,0.0876,0.574,7.76e-05,0.12,0.31,104.675,4,4xKp0mZ2hY6eS0ii55KgKR,Practice,1,0
0.556,0.702,0,-10.079,0.205,0.517,0.0,0.342,0.793,155.948,4,43gbLfqBpR28HGXpnueYIe,The Ride,0,1
0.469,0.745,5,-7.773,0.287,0.0792,0.0,0.0698,0.268,158.972,4,7gjDIb4cs4ZXKzTWUrNpUy,All Say,0,1
0.63,0.721,0,-6.899,0.386,0.0207,0.0,0.101,0.441,170.101,4,0mcCOLoGxaAeOrNKHyRHwX,Like This,1,0
0.523,0.842,1,-5.529,0.165,0.0191,0.0,0.139,0.443,149.974,4,0MuqFuh4MerIiFsYWuEFaP,Do You There (feat. Marc E. Bassy),0,1
0.65,0.859,7,-4.092,0.13,0.0297,0.0,0.0985,0.661,93.079,4,7ascL3ODXT2DHT7BwLNUjT,The City (feat. Phoebe Ryan),1,0
0.564,0.656,11,-8.052,0.346,0.367,0.0,0.115,0.446,99.228,4,0qZDyzZkeFfPseTXUPnH4C,Be Lazy,0,1
0.711,0.65,9,-7.186,0.191,0.0182,0.0,0.0948,0.386,95.814,4,1UmqCjLXjTwPmuTeaopDQh,Time (feat. G-Eazy & Olivver the Kid),0,1
0.656,0.602,1,-7.927,0.151,0.0519,0.0,0.0717,0.423,91.858,4,1Hanei901PyrIWWz2Wkf7W,To the Bottom (feat. Charlie Brand),0,1
0.38,0.614,7,-8.439,0.0487,0.255,0.0,0.0824,0.0806,133.906,4,4AILWMTyKIlicSfDVNtZQD,Often,0,1
0.631,0.587,1,-9.439,0.0622,0.343,0.0044,0.205,0.457,67.648,4,0faYOYKrE2vel4dQQqgXkf,Houstatlantavegas,0,1
0.704,0.419,8,-7.984,0.392,0.501,0.0,0.103,0.222,159.299,4,2RwFo57JjznjveEqvBuRJX,Successful,1,0
0.427,0.861,1,-4.874,0.376,0.219,0.0,0.277,0.581,161.776,4,3fyMH1t6UPeR5croea9PrR,Best I Ever Had,1,0
0.676,0.76,1,-4.659,0.328,0.00349,0.0,0.136,0.322,128.06,4,1pF5hkdEGJv8xzLTvhy3PF,Uptown,1,0
0.658,0.756,1,-8.366,0.374,0.0393,0.0,0.0988,0.534,169.975,4,60geMByGdlcGGMR5R5ZjHE,I'm Goin In,1,0
0.533,0.651,11,-12.009,0.837,0.836,0.000235,0.109,0.217,107.208,5,4tI465m89SSZc5585Hd9Er,The Calm,0,1
0.464,0.763,9,-6.086,0.206,0.0681,0.0,0.112,0.299,86.704,4,3IS2FoqSwKh1CMMEFk45wr,Fear,0,1
0.353,0.82,0,-5.303,0.041,0.215,0.0454,0.157,0.474,158.024,4,7trg1faBmQrr7zxr4U7SOr,Syndicate,1,0
0.413,0.836,3,-5.593,0.0371,0.0316,0.0,0.293,0.503,140.515,4,6sSDEFMeyf16WRDLRCXwTc,Absolute,1,0
0.338,0.803,8,-5.412,0.0413,0.0187,0.0,0.136,0.4,151.994,4,4IoYz8XqqdowINzfRrFnhi,You Found Me,0,1
0.47,0.676,6,-6.449,0.0334,0.153,1.06e-05,0.111,0.298,153.091,4,3lqrCvTI9YRt62FR5JSTom,Say When,0,1
0.23,0.492,8,-5.767,0.0317,0.568,8.18e-06,0.176,0.262,160.139,4,57uX2vR9j9DNiANDYfXw1i,Never Say Never,1,0
0.371,0.6,1,-7.393,0.0338,0.0207,0.0,0.102,0.214,139.265,4,4oldUCHLnfpmb5LYVFfC8U,Where the Story Ends,1,0
0.513,0.728,6,-6.847,0.0347,0.0458,0.0,0.122,0.303,136.173,4,4esR3WJ3pwNYGYmwDaBow0,Enough for Now,1,0
0.491,0.879,1,-6.749,0.0296,0.00113,1.49e-05,0.0769,0.693,109.1,4,5cINewSbVqBpnPkLUJjPzL,We Build Then We Break,1,0
0.32,0.279,1,-11.605,0.0322,0.481,0.0,0.111,0.151,147.918,4,5dgJxyBNbmtKWaIXUaLnpn,Happiness,1,0
0.495,0.824,7,-3.474,0.0357,0.0058,0.0,0.219,0.469,138.988,4,5Re8AyLirdL9F5VeLI8JzN,She Is,0,1
0.592,0.729,8,-4.156,0.0448,0.022,0.0,0.0653,0.709,116.03,4,1N62wozuHCvczCkY4QidpP,Over My Head (Cable Car),1,0
0.64,0.743,10,-4.08,0.0379,0.269,0.0,0.101,0.361,122.035,4,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,1,0
0.496,0.863,11,-2.509,0.043,0.0172,0.0,0.0676,0.509,133.879,4,40NUp6VJswDOlGp63Pxybe,All at Once,1,0
0.397,0.576,1,-4.489,0.0282,0.0641,0.000272,0.117,0.201,183.977,3,72hCfian9ClAMI97vy00WN,Fall Away,1,0
0.541,0.761,8,-4.635,0.0255,0.0595,2.63e-06,0.181,0.314,98.015,4,2x8aFYMNPezraBxfjxnQEP,Heaven Forbid,0,1
0.447,0.592,6,-3.015,0.0319,0.0575,4.47e-06,0.13,0.283,78.039,4,5l6hpyTGBK0LAAxgPnqTQL,Look After You,0,1
0.547,0.302,3,-6.589,0.0331,0.893,0.000169,0.159,0.198,91.632,4,1KpR2fKG4nSyUhnN9sVsCV,Hundred,1,0
0.443,0.476,5,-7.253,0.0285,0.795,0.000179,0.113,0.142,124.194,3,3TBKrVTg9NFJKrFpjwUay4,Vienna,0,1
0.552,0.82,3,-3.276,0.0382,0.041,7.71e-06,0.156,0.386,111.019,4,07E5tOPjL9R54pkeOPTLo1,Dead Wrong,0,1
0.409,0.903,3,-3.536,0.0572,0.0622,3.92e-06,0.238,0.357,180.187,4,672rLD2Eqriv9fVvSm1Lgg,Little House,0,1
0.535,0.525,4,-6.106,0.0373,0.252,5.83e-05,0.243,0.218,107.026,4,66CtVHzbUyFKbaNaPA8KBl,Trust Me,1,0
0.507,0.53,3,-7.847,0.0264,0.257,3.64e-05,0.119,0.189,97.991,4,50YZQsqoTXoPHd1YmZyBID,Devil May Cry - From “The Hunger Games: Catching Fire” Soundtrack,0,1
0.825,0.757,11,-3.687,0.384,0.262,1.72e-06,0.0762,0.89,172.938,4,12d5QFwzh60IIHlsSnAvps,10 Bands,0,1
0.712,0.563,1,-7.573,0.071,0.0269,0.0,0.0776,0.299,100.093,4,1ID1QFSNNxi0hiZCNcwjUC,Legend,1,0
0.748,0.571,11,-7.916,0.478,0.38,0.0,0.534,0.553,172.105,4,79XrkTOfV1AqySNjVlygpW,Energy,1,0
0.733,0.412,11,-8.687,0.225,0.196,0.0,0.342,0.179,114.413,4,5InOp6q2vvx0fShv3bzFLZ,Know Yourself,0,1
0.823,0.467,0,-10.394,0.301,0.543,0.0,0.135,0.618,95.024,4,2durxb17bXcmQJHSt8JAdO,No Tellin',0,1
0.905,0.506,2,-8.598,0.0588,0.0149,3.56e-05,0.371,0.122,110.017,4,4v7SAP4KD96BFLWiCd1vF0,Madonna,1,0
0.859,0.623,2,-8.596,0.106,0.0248,0.0,0.125,0.482,105.45,4,3a8tAZFJxlmBwOtrf5L1oC,6 God,1,0
0.521,0.392,3,-7.88,0.17,0.747,8.81e-06,0.198,0.166,91.938,4,2mmUoyPxzbxehpfm1TpTRK,Star67,1,0
0.605,0.511,11,-8.094,0.475,0.165,8.95e-05,0.104,0.379,65.256,4,1OHoBC4icbuNhpSxP400sv,Preach,0,1
0.321,0.466,9,-8.163,0.0512,0.729,7.63e-06,0.215,0.194,135.089,4,6oLHyWvmk6bKrA91EIYZBp,Wednesday Night Interlude,0,1
0.926,0.427,10,-7.584,0.107,0.0703,0.00033,0.0818,0.305,96.023,4,63p3Slj0shAFP0Q7dQetj5,Used To,0,1
0.812,0.535,4,-9.306,0.449,0.217,0.0,0.114,0.321,78.974,4,4kdfjhj9xNkYU0R8xlDy8k,6 Man,1,0
0.555,0.481,10,-7.419,0.0322,0.124,0.0,0.101,0.0981,107.806,4,4zLOwx1yRJXWkHKt1XzF1p,Now & Forever,0,1
0.651,0.55,7,-8.216,0.0496,0.0403,0.0,0.165,0.119,107.571,4,6ImxYXeLDQPIv4qo7bMhSk,Company,1,0
0.574,0.476,3,-7.444,0.282,0.166,0.0,0.129,0.223,154.531,4,2YaDRtIlQiZ5WDDB2YuEOC,You & The 6,1,0
0.554,0.849,5,-4.154,0.25,0.107,0.0,0.155,0.386,128.428,3,5mZJwWdxAOR4xUvSGZvvMU,6PM In New York,1,0
0.69,0.235,7,-8.651,0.0541,0.618,0.000144,0.107,0.378,99.906,4,7JXZq0JgG2zTrSOAgY8VMC,Jungle,1,0
0.382,0.749,7,-5.683,0.0379,0.00206,0.687,0.0668,0.0572,151.883,4,6mAuw7R6u4vlNneuBgnC8K,How,0,1
0.464,0.701,6,-5.693,0.0411,0.00892,0.309,0.335,0.356,83.996,4,7brQHA2CgQpcMBiOlfiXYb,Afraid,0,1
0.491,0.944,4,-2.879,0.0558,0.0904,0.565,0.0963,0.493,150.105,4,0yyyapBjZ9Ek1vcpp3e9bj,Everybody's Watching Me (Uh Oh),0,1
0.612,0.807,10,-2.81,0.0336,0.0495,0.0177,0.101,0.398,124.053,4,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,1,0
0.49,0.79,5,-4.833,0.0699,0.0156,0.00118,0.219,0.285,149.903,4,6cWpj6c5pNZYEk5KYjNBji,Let It Go,0,1
0.622,0.831,5,-4.819,0.0273,0.00102,0.803,0.119,0.363,101.03,4,4V37tyDu9CtqYshvrgLke4,Alleyways,0,1
0.557,0.845,8,-2.926,0.0346,0.0303,0.00851,0.354,0.508,123.997,4,3vooOYHU0Fi3ViCG7Ozh0Y,W.D.Y.W.F.M?,0,1
0.568,0.871,0,-3.453,0.0308,0.0553,0.51,0.303,0.374,119.99,4,2Kt1XplPBQBsDKQDa6TssB,Flawless,1,0
0.519,0.897,7,-3.167,0.0276,0.0071,0.539,0.211,0.335,88.113,4,4BDnfINTlfJPmLp1UV6CXt,Female Robbery,0,1
0.394,0.855,2,-4.204,0.0554,0.0339,0.0132,0.243,0.316,175.902,4,1NA2NvAgCB4EfcBC8OHfuj,Staying Up,1,0
0.563,0.882,8,-4.152,0.0639,0.0297,0.000231,0.146,0.469,123.945,4,4MUvaBckjtNGlxX1IuHDPW,Float,0,1
0.502,0.623,8,-8.812,0.441,0.609,0.0,0.119,0.399,75.555,1,4gkl7QbQvBd3TM9PhlWFkI,Love Yourz,1,0
0.34,0.144,5,-14.502,0.0419,0.684,0.00112,0.101,0.147,81.179,4,5mb6SzBnxv1ywFSH9V3uxd,Delicate,1,0
0.367,0.847,2,-5.351,0.22,0.178,0.0,0.584,0.429,73.771,4,2rLcR01HB0ScBAsgxX4Z62,Irish Celebration,1,0
0.906,0.63,0,-8.071,0.0575,0.000547,0.616,0.0994,0.342,122.458,4,7723JnKU2R15Iv4T7OJrly,Funky Town,1,0
0.66,0.382,2,-5.919,0.0304,0.391,0.0,0.0972,0.436,119.875,3,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",0,1
0.3,0.452,11,-9.298,0.0305,0.395,0.000818,0.137,0.342,82.988,4,18ycL9Q5zLDeY9M2Lr3Ozw,Mykonos,1,0
0.521,0.682,7,-9.04,0.446,0.0597,0.0,0.0745,0.388,86.87,4,4jGqZyJhgM89rnIzCV2qZz,These Things Happen,1,0
0.721,0.666,1,-8.226,0.0662,0.0724,0.0,0.217,0.323,97.998,4,7f1M8ElwbsDozUiWkoAN3I,Far Alone (feat. E-40 & Jay Ant),1,0
0.712,0.562,10,-6.008,0.129,0.125,0.0,0.136,0.142,140.0,4,6jmTHeoWvBaSrwWttr8Xvu,I Mean It (feat. Remo),1,0
0.212,0.348,0,-15.118,0.0305,0.734,0.995,0.495,0.291,75.042,4,6ZiD3lmvLOiUD1FYRyQPlV,Interlude,1,0
0.613,0.417,0,-11.122,0.698,0.437,0.0,0.469,0.285,137.267,4,5au6pkuPDyYtNXA8a1tkbv,Opportunity Cost,1,0
0.696,0.522,9,-9.489,0.0872,0.0337,6.35e-06,0.113,0.0934,124.025,4,3Uw0h4GVLVjoUEToSWe0gY,Almost Famous,0,1
0.544,0.557,7,-10.554,0.0765,0.217,0.000125,0.0771,0.105,87.97,4,5lffpGkK5A4SAQdJSfTJso,Downtown Love (feat. John Michael Rouchell),1,0
0.615,0.549,2,-7.34,0.112,0.00954,0.000101,0.109,0.123,144.099,4,3eqfEoBJPQDlUZQzOP0cly,Complete,1,0
0.656,0.741,10,-6.711,0.265,0.155,4.31e-06,0.123,0.301,74.801,4,4coLgiUlFEKHDoOLkbxzEP,Shoot Me Down (feat. Anthony Stewart),0,1
0.609,0.655,1,-7.985,0.507,0.105,0.0,0.0939,0.316,160.415,4,4jURQLDdnZp6l3PsvxJaZk,Been On,0,1
0.654,0.565,4,-8.741,0.196,0.345,0.0,0.157,0.207,140.079,4,4WmS1ZuledEAlrpJv1E22s,Remember You (feat. Blackbear),0,1
0.49,0.373,8,-9.762,0.26,0.101,0.000105,0.128,0.346,121.889,4,4Fv6wNYUixnYkj3Dgfrls8,Tumblr Girls (feat. Christoph Andersson),1,0
0.766,0.518,6,-8.648,0.0374,0.0515,0.0567,0.113,0.107,110.059,4,2QZuuHydaM9b3NCklAKZbS,Just Believe,0,1
0.36,0.636,1,-7.967,0.0421,0.0635,1.4e-05,0.498,0.297,108.768,4,4jxPH97H0588rcNTRpxKz4,Ice Cold Smoke,1,0
0.543,0.707,2,-7.636,0.07,0.614,0.0414,0.118,0.515,143.915,4,6BVBkKpZK09NmifUMZqj1z,Every Other Freckle,1,0
0.697,0.877,3,-4.465,0.0462,0.462,0.00943,0.083,0.802,101.99,4,4iEOVEULZRvmzYSZY2ViKN,Left Hand Free,1,0
0.446,0.177,2,-19.427,0.035,0.871,0.426,0.281,0.118,124.026,4,2N7jeqGCdaPeXHuudTBO73,Choice Kingdom,1,0
0.6,0.413,7,-9.572,0.0258,0.785,0.0289,0.109,0.0741,93.618,4,2mkv1b3dRFyiJ4Ybq31owf,Hunger Of The Pine,1,0
